PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,PAYMENTS,PURCHASES,BALANCE
0.0,0.0,0.0,0.25,0.025909975397848853,0.0,0.38543767614113295
0.416667,0.416667,0.0,0.0,0.008659714245391895,0.006022483476098995,0.0643865602897761
1.0,0.333333,1.0,0.5,0.2108234562878131,0.05962695023630917,0.18458296766181806
0.333333,0.333333,0.0,0.0,0.009821596096948219,0.007849783348426587,0.0016029582468153822
0.0,0.0,0.0,0.44444466666666665,0.08030468013110569,0.0,0.06738806730606492
0.583333,0.083333,0.5,0.0,0.016498184961600066,0.012031100598965285,0.0025949586957161753
0.333333,0.0,0.333333,0.0,0.009867911599657915,0.00047329126254573605,0.08512438051598151
0.0,0.0,0.0,0.11111133333333334,0.01764170705830871,0.0,0.0853142537865355
0.416667,0.333333,0.083333,0.0,0.03491956379565946,0.01391875989124701,0.27672560242086486
0.583333,0.583333,0.166667,0.0,0.08062822212776863,0.07121208444527552,0.01651555041775635
1.0,0.666667,0.833333,0.0,0.011586210281528326,0.08352601786679614,0.11291273411813059
0.0,0.0,0.0,0.11111133333333334,0.011693476919638733,0.0,0.04682110431485512
1.0,0.666667,0.833333,0.0,0.4444386393434531,0.6382468280207187,0.18138261758255042
1.0,0.0,1.0,0.05555533333333333,0.030322484578850062,0.022561372377449478,0.004563617952270994
0.0,0.0,0.0,0.22222199999999998,0.007693038021591487,0.0,0.0865367918112759
0.833333,0.833333,0.333333,0.0,0.025063019726322133,0.03214444987996428,0.009894631938234451
0.416667,0.083333,0.416667,0.0,0.009101435672207833,0.018193267192187862,0.06568692891976732
0.0,0.0,0.0,0.5555553333333333,0.025129462617514427,0.0,0.27036641101875175
1.0,1.0,0.5,0.0,0.02233186466492963,0.023380506802975636,0.1718512405761753
0.0,0.0,0.0,0.05555533333333333,0.10868822948004572,0.0,0.08918539129717912
1.0,0.75,1.0,0.0,0.05390494589036798,0.06108434474445841,0.012963427495010572
1.0,0.916667,1.0,0.0,0.03387560477687102,0.0739869864274911,0.10528275749730197
0.0,0.0,0.0,0.05555533333333333,0.0,0.0,0.0005620557749068859
0.583333,0.416667,0.25,0.5,0.008064379763833469,0.012007650148645268,0.07408198866773356
1.0,1.0,1.0,0.05555533333333333,0.11810365102066682,0.07816096266749485,0.12540107957918467
1.0,1.0,0.0,0.05555533333333333,0.07339403271347858,0.01913148912194785,0.005046930719806725
0.333333,0.083333,0.25,0.0,0.0415127532263875,0.00519682370787509,0.47018212726799596
0.916667,0.75,0.75,0.38888866666666666,0.014433358243961261,0.045260388702429495,0.17932851878592856
1.0,0.0,0.916667,0.27777799999999997,0.10436621556250954,0.0019013217285551239,0.05460656481197184
0.5,0.083333,0.416667,0.0,0.015526161062967775,0.0111338659780255,0.0048783096708193046
0.0,0.0,0.0,0.16666666666666666,0.014050785816765592,0.0,0.1515017528182077
0.222222,0.0,0.111111,0.296296,0.03144579086300602,0.001744305669890662,0.4158749078597263
0.583333,0.333333,0.5,0.16666666666666666,0.10553430718907902,0.14408935478023155,0.24718255313687118
0.083333,0.083333,0.0,0.05555533333333333,0.01070392878983025,0.0007952761412875358,0.10057405327202534
1.0,1.0,0.0,0.0,0.06289096780469237,0.0818773492508193,0.02061989013852977
0.666667,0.083333,0.666667,0.0,0.017169739512917902,0.019118438436552358,0.005491367385188002
0.0,0.0,0.0,0.05555533333333333,0.009162119346976447,0.0,0.11854884644603458
0.9,0.0,0.8,0.0,0.014655700006325682,0.018320919208712476,0.003942102861010743
0.916667,0.833333,0.75,0.0,0.03529855261315055,0.10711880222440777,0.39562041720500934
0.25,0.166667,0.083333,0.05555533333333333,0.0035036102106616304,0.018093551799087962,0.03299794353856763
0.714286,0.571429,0.285714,0.0,0.013257634604793626,0.02000812812999788,0.008706973142981743
0.416667,0.166667,0.416667,0.0,0.031297634391582195,0.033679740666567835,0.2798668945881997
0.25,0.25,0.0,0.0,0.06059767115217901,0.03763124350397037,0.061514496851930694
1.0,0.142857,0.857143,0.0,0.009134727107870609,0.014890016368414326,0.005246626635898406
0.75,0.0,0.75,0.0,0.0022755293290775713,0.00223900821316337,0.006001938632115903
0.75,0.25,0.75,0.0,0.04453039046529967,0.05492788782609635,0.015076277846502211
0.583333,0.083333,0.416667,0.22222199999999998,0.02954605608364053,0.012418542821643829,0.3081194286074659
0.083333,0.083333,0.0,0.16666666666666666,0.026151326146862122,0.0071487168423377285,0.3938060748952509
1.0,0.0,1.0,0.0,0.027237999176686536,0.0243672609690501,0.001225214841896314
0.75,0.5,0.416667,0.0,0.061035907546849,0.048227788294228524,0.013796235382745648
0.0,0.0,0.0,0.16666666666666666,0.03812606266411054,0.0,0.010743189593217978
0.083333,0.083333,0.0,0.3333333333333333,0.1350559008178029,0.001264081230728573,0.2613664676816803
0.833333,0.833333,0.333333,0.0,0.04558661803301014,0.028382997648633546,0.02277344354942298
0.0,0.0,0.0,0.16666666666666666,0.011171681040520735,0.0,0.06409097351019853
0.0,0.0,0.0,0.05555533333333333,0.002530915274872198,0.0,0.19644386450339413
0.916667,0.75,0.416667,0.05555533333333333,0.021012876386823403,0.01819551027874021,0.0876439697553721
0.916667,0.083333,0.833333,0.0,0.020204592178946087,0.02204811339088006,0.0061763523711923255
0.0,0.0,0.0,0.22222199999999998,0.018057449059589177,0.0,0.19969975653004965
0.916667,0.0,0.916667,0.0,0.011136213032078799,0.01258860956570378,0.00227662204228587
0.0,0.0,0.0,0.16666666666666666,0.019627564299215715,0.0,0.23791451601977948
0.0,0.0,0.0,0.44444466666666665,0.071037892709611,0.0,0.18534691646963472
0.916667,0.5,0.75,0.38888866666666666,0.018083790895661218,0.021668827846573698,0.2653402311325723
0.5,0.1,0.4,0.0,0.016406072789587278,0.017033387527663885,0.0027266176127639335
0.166667,0.166667,0.0,0.0,0.03835160715220849,0.013775202351896642,0.007562455188059085
0.166667,0.083333,0.083333,0.05555533333333333,0.023107024999278334,0.007760875554169827,0.015428297550548307
0.5,0.0,0.5,0.0,0.0021856761801139876,0.00325940867752307,0.0005875394418177253
0.25,0.25,0.083333,0.05555533333333333,0.018283806911123426,0.005638711758687933,0.027139169699976182
0.416667,0.0,0.416667,0.0,0.04249313153368313,0.00588076118938237,0.059555416741136194
1.0,0.0,1.0,0.0,0.09918938054890514,0.0993605775907089,0.6128285950989794
0.416667,0.333333,0.083333,0.11111133333333334,0.06518677319692646,0.015123705203777276,0.08243849852027754
0.166667,0.166667,0.0,0.05555533333333333,0.05992185542816506,0.029226602109276245,0.23800874103391495
0.0,0.0,0.0,0.16666666666666666,0.02671567517815591,0.0,0.28912400488252293
0.0,0.0,0.0,0.11111133333333334,0.013414201240347952,0.0,0.14931332737201908
1.0,0.916667,0.916667,0.0,0.053448397018647446,0.08536963109586809,0.12556830017624995
0.916667,0.083333,0.916667,0.0,0.01636645204376373,0.028618113902711628,0.11925293185494734
1.0,1.0,1.0,0.0,0.03419358029595292,0.07310015157147585,0.27271846038597536
0.0,0.0,0.0,0.05555533333333333,0.01925928640664266,0.0,0.1276676733900738
0.0,0.0,0.0,0.44444466666666665,0.11929590584040048,0.0,0.06471060151756833
1.0,0.666667,0.916667,0.0,0.061222818030769836,0.06614780676094836,0.014664256846115182
1.0,1.0,0.083333,0.0,0.015692432225428512,0.018683279645396567,0.12444957287544939
0.333333,0.166667,0.166667,0.0,0.2707641204521744,0.25728590197670986,0.10068934382631516
1.0,0.0,1.0,0.5555553333333333,0.2231797398284923,0.020866618528669806,0.3909664795822396
1.0,0.0,1.0,0.0,0.03042517518754207,0.03714388197123262,0.010164593530111878
0.0,0.0,0.0,0.38888866666666666,0.014789802354076894,0.0,0.15825072550435723
0.0,0.0,0.0,0.05555533333333333,0.02060172074588948,0.0,0.0048524600453256385
1.0,0.416667,1.0,0.16666666666666666,0.17894904743968829,0.04185884990427118,0.1298564625368141
0.75,0.083333,0.583333,0.0,0.02034818180837998,0.021369273833355393,0.008109970502677475
1.0,1.0,0.416667,0.16666666666666666,0.02480258398736231,0.02749697846045551,0.014173700787271907
0.916667,0.916667,0.0,0.0,0.06897830296420573,0.06639842070393358,0.007669369707090972
0.0,0.0,0.0,0.4848486666666666,0.033683654456118414,0.0,0.14597559185117856
1.0,1.0,0.166667,0.0,0.060160752818330034,0.05880108655112596,0.008496090152903871
0.75,0.75,0.0,0.0,0.04155518782919128,0.03717875177127369,0.27511855524722917
1.0,1.0,0.0,0.0,0.019518351464080683,0.03575602314620622,0.12014904144036223
0.75,0.0,0.666667,0.22222199999999998,0.02141927784897496,0.009879164927424935,0.08017098842135402
1.0,0.0,1.0,0.0,0.011831200868885628,0.010559431903664736,0.0027620595646183233
0.0,0.0,0.0,0.05555533333333333,0.0151493677254316,0.0,0.051561151745356
0.0,0.0,0.0,0.074074,0.0,0.0,0.0007819947301796034
0.083333,0.083333,0.0,0.0,0.008119360076223133,0.001418650285881381,0.0002767712361800932
1.0,0.916667,1.0,0.0,0.028099663211427022,0.02673147419522643,0.01652434135310939
1.0,0.583333,1.0,0.0,0.04454210830083263,0.0816014496048803,0.02453613008842173
0.727273,0.727273,0.0,0.060606,0.05526953965646008,0.056868565527797246,0.01601341223450091
0.0,0.0,0.0,0.16666666666666666,0.010388301329048511,0.0,0.06676576064360686
0.083333,0.083333,0.0,0.0,0.008939446403446037,0.0012235017558269781,0.005114142644772102
0.5,0.0,0.416667,0.05555533333333333,0.06285017428165374,0.004304075260040004,0.08388959561296183
0.0,0.0,0.0,0.06666666666666667,0.01278158965499151,0.0,0.0005313217129687261
1.0,0.416667,1.0,0.0,0.02649555107569709,0.022565858550554173,0.005441808222604248
0.0,0.0,0.0,0.22222199999999998,0.043085834861908506,0.0,0.052146209033307585
0.166667,0.166667,0.0,0.05555533333333333,0.012133929475835425,0.09991931005920321,0.22194352279081458
0.166667,0.0,0.166667,0.0,0.005476309200748895,0.002626450435841913,0.05871337193064041
1.0,0.416667,1.0,0.0,0.06346986623302887,0.032350406008861826,0.029151236034486955
1.0,0.75,1.0,0.05555533333333333,0.09732576117624016,0.08286145249642278,0.059526557790272154
0.0,0.0,0.0,0.16666666666666666,0.01923264114884514,0.0,0.191462378877949
0.833333,0.333333,1.0,0.3333333333333333,0.12170711215571989,0.05415381904857648,0.1990698461314982
0.833333,0.083333,0.666667,0.0,0.05241623668870555,0.06478870022718389,0.01785851790809004
0.166667,0.166667,0.0,0.0,0.00462218924742425,0.0028107913670531778,0.0005907567686153516
1.0,0.583333,0.916667,0.0,0.023290258697986156,0.022414348249790935,0.005700111022035226
0.8,0.2,0.7,0.0,0.0061297914099490165,0.027696001412736697,0.031596066903795086
1.0,0.0,1.0,0.0,0.034423648941957916,0.021222453622656155,0.1328045967334494
1.0,0.25,0.916667,0.0,0.05136237099986896,0.05646317861269991,0.016116514041685365
0.333333,0.0,0.25,0.0,0.006827713407788632,0.0023858284238626073,0.0007458413934892884
1.0,0.0,1.0,0.05555533333333333,0.017544130436488087,0.00797600794623607,0.17790867557495732
0.0,0.0,0.0,0.05555533333333333,0.0,0.0,0.0013783435916983635
1.0,0.0,1.0,0.0,0.04370065374996557,0.04649306672142517,0.20803554233026597
0.416667,0.166667,0.333333,0.11111133333333334,0.03507193757276581,0.01598362302116434,0.00637442134958661
1.0,0.416667,1.0,0.0,0.07890035219585108,0.07649781594740737,0.018617072909645416
1.0,1.0,1.0,0.0,0.22439473781194239,0.21837813830749334,0.04791017127378398
1.0,0.0,1.0,0.05555533333333333,0.03280613847962194,0.051904411070488585,0.2803102609468174
1.0,1.0,1.0,0.11111133333333334,0.16045330183340284,0.024680273501582497,0.2210939650905948
0.166667,0.166667,0.0,0.0,0.06574638265863209,0.008873242567175855,0.04675044196076049
1.0,0.0,1.0,0.0,0.013165318672967139,0.005642790097874024,0.09138037238542258
1.0,0.416667,1.0,0.16666666666666666,0.3119927656232489,0.19854599051337524,0.2826784254622364
0.0,0.0,0.0,0.6111113333333333,0.1946801447606559,0.0,0.24173547057360698
0.333333,0.0,0.25,0.0,0.005860958302225805,0.0024429251724678662,0.0009531174151158412
1.0,0.25,0.75,0.11111133333333334,0.030844128175355475,0.028293885937417478,0.14879971765536532
1.0,0.416667,1.0,0.0,0.08007435116148386,0.05049616054953174,0.08127411036387482
1.0,0.25,0.916667,0.0,0.03604226047619283,0.040300516501266224,0.007579984388875864
1.0,0.916667,0.916667,0.0,0.2668627980362757,0.29162123566744164,0.0723521773293236
0.083333,0.083333,0.0,0.0,0.025504975531141484,0.0009308809192250259,0.04864437419710714
1.0,0.916667,1.0,0.0,0.054022363670871945,0.0989068623562564,0.5682917275375851
0.916667,0.083333,0.916667,0.0,0.031060944192386093,0.005711510113159638,0.06505925890821224
0.666667,0.166667,0.416667,0.16666666666666666,0.04273973043362508,0.010668731393851947,0.29837323239011293
1.0,0.0,1.0,0.0,0.056701806364521115,0.009083684869178094,0.06663922246858871
1.0,0.333333,1.0,0.0,0.033435573994616705,0.029557355417268137,0.08362519943771286
0.916667,0.583333,0.916667,0.0,0.08235809659490999,0.05660918315556193,0.498985854251958
1.0,0.0,0.916667,0.0,0.011037018772236475,0.013968311712358001,0.0030150629749973318
0.0,0.0,0.0,0.5185186666666666,0.006534709496713741,0.0,0.12098616132738996
1.0,0.333333,1.0,0.0,0.1179187656943951,0.09250652075456615,0.1200905141132366
0.0,0.0,0.0,0.16666666666666666,0.027228337274716487,0.0,0.05557745965379354
0.0,0.0,0.0,0.27777799999999997,0.02148542281906954,0.0,0.25222328619132833
0.0,0.0,0.0,0.6666666666666666,0.1347495161663584,0.0,0.3590034788887237
0.0,0.0,0.0,0.11111133333333334,0.011030826622890786,0.0,0.00016399339794542778
0.583333,0.25,0.25,0.05555533333333333,0.023286809883235244,0.02094247563753108,0.055329098177816345
1.0,0.0,0.916667,0.38888866666666666,0.07145357712188172,0.031160958385238694,0.6161939389890151
1.0,1.0,1.0,0.0,0.03413801535949401,0.043489369910869935,0.004229942965872114
0.0,0.0,0.0,0.11111133333333334,0.010414970482046247,0.0,0.06872746490166798
0.833333,0.5,0.75,0.0,0.05020247793084259,0.09052098132181828,0.3268612718112786
0.25,0.25,0.0,0.05555533333333333,0.029053590912172408,0.004747186812608675,0.045906495100353883
0.0,0.0,0.0,0.11111133333333334,0.013497238579183383,0.0,0.06981220368749971
0.272727,0.272727,0.0,0.18181799999999998,0.0265193322413905,0.011621431427722552,0.22960479194244757
1.0,1.0,0.0,0.05555533333333333,0.029216618340635218,0.013381030869561052,0.23491083504461988
0.0,0.0,0.0,0.05555533333333333,0.013059305192213133,0.0,0.059213327805561065
0.916667,0.0,0.833333,0.0,0.009509886463225866,0.006572039681424614,0.06273397886781958
0.916667,0.333333,0.833333,0.0,0.04413504337228043,0.060595147959086916,0.01533317825105401
0.5,0.083333,0.5,0.0,0.02046388786844029,0.007668093337686282,0.15384795808574953
0.166667,0.166667,0.0,0.0,0.008888479203183934,0.0030858753451549438,0.0008404886594492122
0.25,0.0,0.25,0.0,0.042647702762295556,0.006928078692370263,0.3643205369819039
0.0,0.0,0.0,0.22222199999999998,0.03323157426285492,0.0,0.4142189110868918
0.833333,0.25,0.833333,0.0,0.009703673658490574,0.03646239149323699,0.053577942563686316
1.0,0.333333,1.0,0.0,0.051959028826005525,0.02844498840426211,0.24953475116656404
0.083333,0.083333,0.0,0.16666666666666666,0.009920776871380522,0.0005150942392031578,0.11925319788252385
0.0,0.0,0.0,0.27777799999999997,0.08121842915676115,0.0,0.1248617310381005
0.0,0.0,0.0,0.22222199999999998,0.006707994255316274,0.0,0.07739810999936347
0.0,0.0,0.0,0.3333333333333333,0.03673797212858169,0.0,0.35986820672484776
0.0,0.0,0.0,0.11111133333333334,0.01065438372857556,0.0,0.08022021087473515
1.0,0.0,1.0,0.0,0.02009907343924336,0.01647078063694278,0.08462235203102991
0.083333,0.083333,0.0,0.11111133333333334,0.013084222543131869,0.010583290187903362,0.018095318737207152
1.0,1.0,0.0,0.0,0.013884467159637107,0.007405856128020699,0.10616113276865219
1.0,0.166667,1.0,0.0,0.0212004376009243,0.02190659502112274,0.005368236579170277
0.090909,0.090909,0.0,0.0,0.006661690857930776,0.0030921967708933823,0.07389875075298513
0.375,0.25,0.375,0.16666666666666666,0.013093311729201763,0.0031511287721323823,0.11334370147018456
0.083333,0.083333,0.083333,0.0,0.04385099688851056,0.0020340716690623512,0.078371188199767
0.0,0.0,0.0,0.38888866666666666,0.04775284442706409,0.0,0.27273140237026144
0.0,0.0,0.0,0.16666666666666666,0.16875659127016507,0.0,0.09901453928191133
0.083333,0.083333,0.0,0.0,0.00649789407105384,0.002141128072697212,0.0028799311010211967
0.75,0.75,0.0,0.05555533333333333,0.011055630373030952,0.013520510069725326,0.11159440589608356
1.0,0.583333,1.0,0.0,0.029188653839085987,0.02177527249933064,0.005399960393923637
0.666667,0.416667,0.5,0.0,0.011558488714514597,0.027341797654424783,0.0855221227251313
0.083333,0.083333,0.0,0.22222199999999998,0.013589504118161894,0.0020391695930449634,0.09103976765897145
1.0,1.0,1.0,0.5555553333333333,0.07993810906952939,0.12506247505840692,0.4885516685018544
0.0,0.0,0.0,0.11111133333333334,0.015569187880312812,0.0,0.18599666204392729
0.0,0.0,0.0,0.05555533333333333,0.0,0.0,7.458413409769362e-05
0.583333,0.166667,0.416667,0.0,0.014592746445260901,0.008808396974117024,0.1285388490078812
1.0,0.166667,0.916667,0.0,0.01819179781180595,0.01725259825891622,0.004950881689115852
0.833333,0.0,0.75,0.11111133333333334,0.020074290370674992,0.007361402230892319,0.08552116174908514
0.5,0.333333,0.166667,0.0,0.016322271277517307,0.0521907104813521,0.020829947896992038
1.0,0.833333,1.0,0.0,0.026244811169103,0.06920391023004484,0.26449225946292754
0.0,0.0,0.0,0.11111133333333334,0.0035688763223899527,0.0,0.013035874166322299
1.0,1.0,0.75,0.05555533333333333,0.04436061964178328,0.024874810280758986,0.005745749349838266
0.916667,0.75,0.666667,0.0,0.02062008608022697,0.05174739501182413,0.24283873739770762
0.818182,0.0,0.818182,0.0,0.005578637398904337,0.015243812292807624,0.025815382661375754
0.666667,0.166667,0.666667,0.11111133333333334,0.027417631364005126,0.013761335998663938,0.27988115815085474
0.083333,0.083333,0.0,0.0,0.010999234467183767,0.004919904477139584,0.0005506869556695595
0.0,0.0,0.0,0.16666666666666666,0.02030934516817333,0.0,0.23117796644336344
0.083333,0.083333,0.0,0.22222199999999998,0.030431718765884293,0.004263291868179106,0.3824778700764755
0.5,0.0,0.5,0.0,0.009564159422485787,0.008463369478973817,0.001620490598373297
0.75,0.416667,0.583333,0.0,0.022272538107410745,0.018731811881711035,0.0059270875777317255
0.666667,0.0,0.666667,0.11111133333333334,0.03786280748868067,0.012481757079028223,0.3880767099769504
1.0,0.833333,1.0,0.0,0.07855505529521248,0.10644363317215057,0.06690821751811063
0.583333,0.083333,0.583333,0.0,0.04986959375866329,0.013022340938144443,0.033823848099963624
0.583333,0.083333,0.5,0.0,0.018934260423412032,0.01502684464810764,0.0047907977307706994
0.416667,0.0,0.416667,0.0,0.02408276673081905,0.0011315352071806504,0.04808649058109884
0.75,0.75,0.166667,0.11111133333333334,0.012898760774728258,0.017916959712330267,0.06388626135165822
0.666667,0.0,0.666667,0.05555533333333333,0.061914640798470526,0.00569662417513041,0.31199012496183826
1.0,0.25,1.0,0.0,0.1331296077260466,0.10143380131595772,0.2004760446378856
1.0,0.0,1.0,0.0,0.008506138433251058,0.007531876808870878,0.0
1.0,0.333333,1.0,0.0,0.027799065003527922,0.04479117577906984,0.06705519518101959
1.0,0.833333,1.0,0.16666666666666666,0.03674861237339017,0.047961268828417544,0.42534371492805023
0.0,0.0,0.0,0.06666666666666667,0.010721885165307988,0.0,0.004552537268310461
0.416667,0.333333,0.166667,0.0,0.017815009363716685,0.01688717906784256,0.004143795191710247
1.0,1.0,0.0,0.0,0.009440449337836557,0.010378149726843037,0.002771400671885885
0.666667,0.666667,0.0,0.0,0.011789095870006904,0.006517593853290313,0.005731249219036298
0.083333,0.083333,0.0,0.0,0.01748102794444772,0.008156678372179853,0.13582498099514959
1.0,0.583333,1.0,0.11111133333333334,0.33652342378970995,0.1141141735133485,0.3501755216446842
0.666667,0.666667,0.0,0.11111133333333334,0.014931099917263933,0.01672975517525949,0.13334354471031062
0.090909,0.090909,0.0,0.060606,0.014441046879509084,0.002120736376766762,0.11313024085878416
0.166667,0.0,0.166667,0.22222199999999998,0.01907786980778868,0.0013558438624155962,0.14288400582850144
1.0,0.25,1.0,0.0,0.006679442073793482,0.007318783586397679,0.036424877433649264
0.0,0.0,0.0,0.121212,0.014174488251796269,0.0,0.17931814418305636
1.0,0.75,1.0,0.05555533333333333,0.01883428454210729,0.05028429082881437,0.1826416391416521
0.0,0.0,0.0,0.44444466666666665,0.027142114421789258,0.0,0.334938278367492
0.5,0.25,0.166667,0.05555533333333333,0.008588084538227906,0.005840181714480776,0.0017368271462075632
1.0,0.0,1.0,0.0,0.005444765505769704,0.013320059698729007,0.019255701408917334
1.0,0.0,1.0,0.0,0.044583715561902285,0.05060484828884103,0.012874816786503497
0.833333,0.0,0.75,0.11111133333333334,0.02742563584205081,0.004626875806619022,0.04130007685035717
0.416667,0.166667,0.166667,0.0,0.016642265684715572,0.010243360616742764,0.0003692364038546386
0.916667,0.666667,0.416667,0.22222199999999998,0.04011967127532368,0.020323179832123325,0.22995240853826984
0.916667,0.0,0.916667,0.0,0.017024065677877287,0.006540024718813808,0.0088093303250113
0.0,0.0,0.0,0.06666666666666667,0.013953997046509091,0.0,0.06299147707298938
0.916667,0.333333,0.916667,0.05555533333333333,0.09289096147995621,0.04287374461072967,0.3032171990875857
0.25,0.0,0.166667,0.0,0.021783187316468104,0.011217064097421736,0.0021772655210885576
0.0,0.0,0.0,0.11111133333333334,0.005453905912739063,0.0,0.07263308585620039
0.416667,0.416667,0.0,0.0,0.047060583284960135,0.0810569913235373,0.13510791264231606
0.75,0.666667,0.583333,0.0,0.03632268620623401,0.04543983562661744,0.009323904536038834
0.0,0.0,0.0,0.11111133333333334,0.06513335912421943,0.0,0.02830392612550523
0.75,0.083333,0.75,0.0,0.007569073961720191,0.0070485936153192215,0.004874002607687795
0.0,0.0,0.0,0.11111133333333334,0.0142325741713087,0.0,0.06550515646723311
0.833333,0.25,0.666667,0.0,0.005591486490784682,0.01945673667203852,0.04785440347076906
0.666667,0.0,0.583333,0.0,0.007320645698876106,0.007937263723968217,0.005168645267684279
0.0,0.0,0.0,0.121212,0.004733472408445745,0.0,0.051986906458763915
0.833333,0.0,0.75,0.0,0.016517688097834844,0.012972177366155536,0.00364184379489176
0.333333,0.0,0.333333,0.0,0.026298077099454926,0.011851857591736634,0.0006316882567492069
1.0,0.416667,1.0,0.0,0.006683119095592633,0.03233694748954773,0.06646916037563086
1.0,0.25,0.916667,0.27777799999999997,0.041817127901126905,0.024350743695346434,0.19339083646304153
0.083333,0.083333,0.0,0.0,0.02446233979778465,0.0018456523986649966,0.011079746404995964
0.083333,0.0,0.083333,0.22222199999999998,0.011791497219335267,0.002225957527767882,0.16652588017507972
1.0,1.0,0.166667,0.0,0.01285455678360902,0.01517325702488827,0.01633774726890398
0.5,0.333333,0.083333,0.0,0.027068590507405066,0.014623700819562652,0.17384601795388083
0.0,0.0,0.0,0.05555533333333333,0.07693735335582662,0.0,0.0214748567685683
0.5,0.5,0.0,0.0,0.0219514213749919,0.02366762188167637,0.006897110714506087
0.333333,0.083333,0.333333,0.0,0.02733385435831623,0.008585719654556515,0.019167300487257496
0.333333,0.083333,0.25,0.0,0.020400314254531694,0.006716616805571501,0.0013968282022519718
0.0,0.0,0.0,0.47619066666666665,0.0033850388952820247,0.0,0.05868053044298177
0.833333,0.0,0.833333,0.0,0.030757138803047816,0.012544155668575398,0.0013766653494328195
0.2,0.2,0.0,0.0,0.03068866677167306,0.025696187792837503,0.058115278346218165
1.0,0.666667,1.0,0.0,0.05374839997581648,0.06685254377230469,0.11581452159533098
0.083333,0.083333,0.0,0.27777799999999997,0.010084989300675688,0.000926802580038936,0.09047405986001501
0.0,0.0,0.0,0.05555533333333333,0.006741534382443976,0.0,0.08785158316886185
1.0,0.0,0.857143,0.190476,0.0061256257983382445,0.004757586577533205,0.07004602675117017
0.25,0.25,0.0,0.05555533333333333,0.012330370418409623,0.02661034752139956,0.06983234128187744
0.75,0.083333,0.666667,0.0,0.026349645228514466,0.021106424872811894,0.006147302958026684
0.25,0.25,0.0,0.0,0.005022197935182785,0.0019168194174622659,0.029362356537934054
0.5,0.0,0.5,0.0,0.0027584873653426997,0.0016729347341340882,0.0005335645680456573
0.0,0.0,0.0,0.25,0.01964025194077053,0.0,0.2734030637122036
0.916667,0.75,0.75,0.0,0.024549778920345836,0.06129519488037925,0.13779069703938554
0.916667,0.75,0.416667,0.11111133333333334,0.18693231013581302,0.09124121602208177,0.12063792256521816
0.0,0.0,0.0,0.44444466666666665,0.0521611481119743,0.0,0.38061168037838405
0.0,0.0,0.0,0.05555533333333333,0.14174853101141638,0.0,0.10071753576528092
1.0,1.0,1.0,0.0,0.04119749409079585,0.03846302078097341,0.0108373056967349
0.333333,0.166667,0.166667,0.44444466666666665,0.02730280887431838,0.004125444003689266,0.277452531123105
0.583333,0.25,0.416667,0.0,0.04300377432810159,0.020375178656745974,0.005359157456028089
0.833333,0.0,0.75,0.44444466666666665,0.09655810553171489,0.016193045738370056,0.17647768740490644
0.75,0.333333,0.583333,0.0,0.009413802285927466,0.0105441381317169,0.05496927272265776
0.416667,0.25,0.166667,0.0,0.006634687901603988,0.00893604899064164,0.04563803856500428
1.0,0.916667,1.0,0.0,0.07093005455824665,0.11296347011199324,0.2779429083248765
0.545455,0.272727,0.363636,0.4848486666666666,0.18181493002770885,0.013672632121366482,0.09748001009136176
1.0,0.083333,1.0,0.0,0.007322093803212461,0.015505029917676685,0.006681697641336703
1.0,0.833333,1.0,0.16666666666666666,0.08712852413313173,0.03105084322721427,0.11987597988679446
0.0,0.0,0.0,0.11111133333333334,0.027776800315565536,0.0,0.045112245930116264
0.5,0.5,0.166667,0.38888866666666666,0.031003709273221856,0.022142323026078735,0.2837351803105297
1.0,0.083333,1.0,0.0,0.00976180861048067,0.027870146495982736,0.10195479084935043
0.0,0.0,0.0,0.44444466666666665,0.02910670112941271,0.0,0.2845279793521599
0.0,0.0,0.0,0.44444466666666665,0.07754811352977749,0.0,0.6278013538751461
0.833333,0.166667,0.583333,0.16666666666666666,0.009216274801786474,0.010794140323824211,0.064302091388028
0.545455,0.181818,0.363636,0.060606,0.012525557868463728,0.009752940329615451,0.04294428360237695
0.75,0.0,0.75,0.6111113333333333,0.1270819871581926,0.00601045237550003,0.23011501335208479
0.0,0.0,0.0,0.22222199999999998,0.049997012883102716,0.0,0.4865157176590958
0.125,0.125,0.0,0.5833333333333333,0.025716180986706853,0.001998386201184064,0.34198558475436525
1.0,0.0,1.0,0.0,0.009317561685759026,0.00852291323109073,0.00167733915810987
0.666667,0.0,0.666667,0.27777799999999997,0.027167670397563858,0.00292335352858926,0.0016207148261174024
0.0,0.0,0.0,0.22222199999999998,0.00779722716689885,0.0,0.07717848974155656
1.0,0.25,0.916667,0.0,0.009328712345450615,0.008555539944579449,0.017480743048271977
0.916667,0.083333,0.833333,0.27777799999999997,0.04895925963707857,0.012479717909435178,0.12718196689947314
1.0,0.0,1.0,0.0,0.012440982976015235,0.006044098673785272,0.11555693711236643
0.0,0.0,0.0,0.11111133333333334,0.009046290991596899,0.0,0.09028504206819153
0.0,0.0,0.0,0.26666666666666666,0.006230594770996461,0.0,0.11800190498640159
0.0,0.0,0.0,0.22222199999999998,0.030884017249293634,0.0,0.0873788458114333
